url_len,host_len,fd_len,dot_count,hyphen_count,underscore_count,percent_count,query_count,slash_count,digit_count,letter_count,dir_count,has_ip,label
10,24,6,1,0,0,0,0,1,3,16,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
25,38,5,1,2,0,0,0,1,0,31,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
38,45,0,3,1,0,0,0,0,0,38,0,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
10,23,5,3,0,0,0,0,1,7,9,1,1,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
15,28,5,3,0,0,0,0,1,12,9,1,1,1
37,44,0,4,2,0,0,0,0,0,35,0,0,1
44,60,8,1,6,0,0,0,1,2,47,1,0,1
31,38,0,2,2,0,0,0,0,0,31,0,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
5,19,6,1,0,0,0,0,1,3,11,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
42,56,6,1,5,0,0,0,1,0,46,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
12,30,10,1,0,0,0,0,1,4,21,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
15,28,5,1,1,0,0,0,1,2,20,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
12,29,9,1,0,0,0,0,1,4,20,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
24,37,5,1,2,0,0,0,1,0,30,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
11,24,5,3,0,0,0,0,1,8,9,1,1,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
11,25,6,1,0,0,0,0,1,4,16,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
11,25,6,1,0,0,0,0,1,3,17,1,0,1
18,33,7,1,1,0,0,0,1,0,27,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
19,33,6,1,2,0,0,0,1,0,26,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
15,28,5,3,0,0,0,0,1,12,9,1,1,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
22,35,5,1,1,0,0,0,1,2,27,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
44,57,5,1,4,0,0,0,1,0,48,1,0,1
14,30,8,1,0,0,0,0,1,4,21,1,0,1
14,27,5,1,1,0,0,0,1,1,20,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
23,37,6,1,1,0,0,0,1,2,29,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
14,30,8,3,0,0,0,0,1,11,12,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
23,38,7,1,1,0,0,0,1,2,30,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
22,34,4,1,2,0,0,0,1,0,27,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
21,36,7,1,1,0,0,0,1,2,28,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
12,28,8,1,0,0,0,0,1,4,19,1,0,1
21,36,7,1,1,0,0,0,1,2,28,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
25,39,6,1,2,0,0,0,1,2,30,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
35,48,5,1,4,0,0,0,1,0,39,1,0,1
35,42,0,2,2,0,0,0,0,0,35,0,0,1
24,39,7,1,2,0,0,0,1,0,32,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
21,36,7,1,1,0,0,0,1,2,28,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
47,60,5,1,6,0,0,0,1,0,49,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
15,28,5,3,0,0,0,0,1,12,9,1,1,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
30,37,0,2,2,0,0,0,0,0,30,0,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
28,35,0,2,2,0,0,0,0,0,28,0,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
13,28,7,1,0,0,0,0,1,2,21,1,0,1
23,35,4,1,2,0,0,0,1,0,28,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
21,36,7,1,1,0,0,0,1,2,28,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
29,42,5,1,2,0,0,0,1,0,35,1,0,1
35,42,0,2,2,0,0,0,0,0,35,0,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
21,36,7,1,1,0,0,0,1,2,28,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
18,32,6,1,2,0,0,0,1,0,25,1,0,1
37,44,0,2,2,0,0,0,0,0,37,0,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
27,40,5,1,2,0,0,0,1,0,33,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
13,27,6,1,0,0,0,0,1,4,18,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
41,48,0,2,2,0,0,0,0,0,41,0,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
36,43,0,2,2,0,0,0,0,0,36,0,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
12,29,9,1,0,0,0,0,1,4,20,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
28,35,0,2,2,0,0,0,0,0,28,0,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
30,43,5,1,3,0,0,0,1,0,35,1,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
15,28,5,3,0,0,0,0,1,12,9,1,1,1
14,30,8,1,0,0,0,0,1,4,21,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
28,35,0,2,2,0,0,0,0,0,28,0,0,1
35,42,0,2,2,0,0,0,0,0,35,0,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
26,39,5,1,2,0,0,0,1,0,32,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
5,19,6,1,0,0,0,0,1,3,11,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
29,36,0,2,2,0,0,0,0,0,29,0,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
29,36,0,2,2,0,0,0,0,0,29,0,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
10,28,10,3,0,0,0,0,1,7,14,1,1,1
12,29,9,1,0,0,0,0,1,4,20,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
22,35,5,1,1,0,0,0,1,2,27,1,0,1
11,29,10,1,0,0,0,0,1,4,20,1,0,1
23,38,7,1,1,0,0,0,1,2,30,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
14,30,8,3,0,0,0,0,1,11,12,1,1,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
33,40,0,2,2,0,0,0,0,0,33,0,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
23,35,4,1,1,0,0,0,1,0,29,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
13,35,7,3,0,0,0,0,2,10,16,2,1,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
28,42,6,1,2,0,0,0,1,0,35,1,0,1
14,30,8,1,0,0,0,0,1,4,21,1,0,1
26,38,4,1,2,0,0,0,1,0,31,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
8,36,5,1,0,0,0,0,1,0,28,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
28,35,0,1,2,0,0,0,0,0,29,0,0,1
12,28,8,1,0,0,0,0,1,4,19,1,0,1
11,25,6,1,0,0,0,0,1,4,16,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
55,70,7,1,8,0,0,0,1,0,57,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
13,27,6,1,0,0,0,0,1,4,18,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
39,46,0,2,2,0,0,0,0,0,39,0,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
12,29,9,1,0,0,0,0,1,4,20,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
11,29,10,1,0,0,0,0,1,4,20,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
11,24,5,3,0,0,0,0,1,8,9,1,1,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
14,30,8,3,0,0,0,0,1,11,12,1,1,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
12,29,9,1,0,0,0,0,1,4,20,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
32,39,0,2,2,0,0,0,0,0,32,0,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
15,28,5,3,0,0,0,0,1,12,9,1,1,1
41,48,0,2,3,0,0,0,0,0,40,0,0,1
14,30,8,3,0,0,0,0,1,11,12,1,1,1
15,28,5,3,0,0,0,0,1,12,9,1,1,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
7,21,6,1,0,0,0,0,1,3,13,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
41,48,0,2,2,0,0,0,0,0,41,0,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
12,28,8,3,0,0,0,0,1,9,11,1,1,1
14,30,8,3,0,0,0,0,1,11,12,1,1,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
23,38,7,1,2,0,0,0,1,0,31,1,0,1
49,63,6,1,7,0,0,0,1,3,48,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
11,28,9,1,0,0,0,0,1,2,21,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
34,41,0,4,1,0,0,0,0,0,33,0,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
32,39,0,3,1,0,0,0,0,0,32,0,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
21,36,7,1,1,0,0,0,1,2,28,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
14,30,8,3,0,0,0,0,1,11,12,1,1,1
31,38,0,2,2,0,0,0,0,0,31,0,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
11,24,5,3,0,0,0,0,1,8,9,1,1,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
14,30,8,3,0,0,0,0,1,11,12,1,1,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
24,37,5,1,2,0,0,0,1,0,30,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
11,24,5,3,0,0,0,0,1,8,9,1,1,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
13,30,9,1,0,0,0,0,1,6,19,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
20,33,5,1,1,0,0,0,1,0,27,1,0,1
27,39,4,1,2,0,0,0,1,0,32,1,0,1
13,28,7,1,0,0,0,0,1,2,21,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
36,43,0,2,2,0,0,0,0,0,36,0,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
35,42,0,2,2,0,0,0,0,0,35,0,0,1
32,39,0,2,2,0,0,0,0,0,32,0,0,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
13,31,10,1,0,0,0,0,1,6,20,1,0,1
20,32,4,1,2,0,0,0,1,0,25,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
15,32,9,1,0,0,0,0,1,6,21,1,0,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
14,30,8,1,0,0,0,0,1,4,21,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
32,39,0,2,2,0,0,0,0,0,32,0,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
21,35,6,1,2,0,0,0,1,0,28,1,0,1
24,39,7,1,1,0,0,0,1,3,30,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
14,30,8,3,0,0,0,0,1,11,12,1,1,1
16,29,5,1,1,0,0,0,1,3,20,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
20,33,5,1,1,0,0,0,1,3,24,1,0,1
14,32,10,1,0,0,0,0,1,6,21,1,0,1
14,30,8,1,0,0,0,0,1,4,21,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
14,29,7,1,0,0,0,0,1,6,18,1,0,1
12,30,10,1,0,0,0,0,1,4,21,1,0,1
13,29,8,3,0,0,0,0,1,10,12,1,1,1
21,35,6,1,2,0,0,0,1,0,28,1,0,1
13,32,11,1,0,0,0,0,1,6,21,1,0,1
12,27,7,1,0,0,0,0,1,6,16,1,0,1
6,20,6,1,0,0,0,0,1,2,13,1,0,1
11,29,10,1,0,0,0,0,1,4,20,1,0,1
12,25,5,3,0,0,0,0,1,9,9,1,1,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
11,24,5,3,0,0,0,0,1,8,9,1,1,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
19,33,6,1,1,0,0,0,1,3,24,1,0,1
13,26,5,3,0,0,0,0,1,10,9,1,1,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
14,30,8,1,0,0,0,0,1,4,21,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
22,37,7,1,1,0,0,0,1,3,28,1,0,1
14,27,5,3,0,0,0,0,1,11,9,1,1,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
22,35,5,1,2,0,0,0,1,0,28,1,0,1
52,68,8,1,7,0,0,0,1,0,56,1,0,1
12,31,11,1,0,0,0,0,1,6,20,1,0,1
23,36,5,1,1,0,0,0,1,3,27,1,0,1
13,29,8,1,0,0,0,0,1,6,18,1,0,1
22,35,5,1,1,0,0,0,1,2,27,1,0,1
24,38,6,1,1,0,0,0,1,3,29,1,0,1
